+,-0.00414397559709,-0.00634148976995,-0.00054825969768,-0.00509111230564,-0.00271499651325,-0.00565794886665,0.0093344500715,-0.000530885229234,-0.00409450614941,0.0071207774295,-0.00162237825006,-0.00131634983043,0.00111433436629,0.00190931738298,-0.00154634041642,0.000478928176329
-,-0.00698545819842,0.0103995828898,-0.00780984689797,0.00944133764631,-0.00490924183154,0.00737575409863,-0.00675009441727,0.0065902804677,-0.0168261536857,0.00867282073544,-0.0103022608692,-0.0106267394876,-0.023575234674,-0.00923889536088,-0.0147822139823,0.0106373566699
+,-0.00317936704422,0.00196147664425,-0.00485947244796,0.000724836503129,-0.00206673450937,0.00110838879288,0.0294395480081,0.013653581293,0.00983811542488,0.0202240542582,-0.0058268308336,0.0144440269673,-0.00769096890538,0.0172170451766,0.00210282844815,0.0102298594793
+,-0.00591777767733,-0.00331006748251,-0.00845564093783,-0.00250069718163,-0.00470085981341,-0.00203491133159,-0.0266454011363,0.00788230753752,-0.0222095949884,-0.00240593774548,-0.00188869255721,-0.00529086505128,-0.00795137905215,-0.00306123144428,-0.00658731551601,0.000431213646789
+,-0.00269421008109,1.68855375758e-05,-0.00665214095155,-0.00206671060079,-0.00387336267285,0.000484487226732,-0.0022396353626,0.00102858451405,0.00199585452565,-0.0186748714124,0.00563409896934,-0.0107986931979,0.0041448369252,-0.00694897358125,0.00681915084051,-0.00864801846153
-,-0.00810004638801,0.0048834934059,-0.0100441207205,0.00332734204017,-0.00792122023464,0.00520334267168,-0.0094205308981,-0.00701055162136,-0.0136533189114,0.00873833530069,-0.000371271098984,-0.00321797246039,-0.00213240292089,-0.00547444266509,-0.0132682617262,0.00223752058732
-,-0.00947741840221,-0.00469804194746,-0.0104089922647,-0.00811976198831,-0.00967708002125,-0.00363697303028,-0.0138268388481,-0.00652466528601,-0.0189943435011,-0.000428693719284,-0.00625344924931,-0.00528393498698,-0.00352252327891,-0.0193816347585,-0.00937945238495,-0.00259246946254
+,-0.00840477668942,-0.01020526436,-0.00716198265772,-0.0110157332334,-0.00841974675829,-0.00767908716251,-0.0656112683903,-0.00212725102657,-0.0221411643951,-0.0121216841546,0.000809276067104,-0.00642429148403,-0.00589704092447,-0.00967760792127,-0.00663765781358,-0.00693078400357
-,0.00960272762379,-0.00575325353806,0.0099752258339,-0.00648154973122,0.00538747489607,-0.00327788186404,-0.00894616803711,0.00483519571249,0.00375417692508,0.0113616373093,-0.00647483996209,0.00195710025664,-0.0101847361412,0.00185497274539,0.00079463289987,0.00462132006385
-,0.00719368227489,0.00956771760197,0.00618978018544,0.00889939149734,0.00546111783165,0.0112371083094,0.00358315733623,0.00931373402609,-0.00068643333144,0.00508859760042,-0.00488674972914,0.00560207084171,0.00372578680272,0.00669368902405,0.00238508754803,0.00467491531299
+,-0.0158648620566,0.00554568008613,-0.0146471844959,0.00719646821465,-0.013862667982,0.00787379086033,-0.0246313251673,0.0121565441265,-0.0149753755826,0.00249924557075,-0.00352720517522,-0.00975718917089,-0.00585650915308,-0.00676345090722,-0.00450164176125,-0.000650182062726
+,0.00150634192388,0.00441833221534,-0.000463139017437,0.00455254712913,0.00488297514558,0.00456911585374,0.0126854814387,-0.0210358563233,-0.00153276144672,-0.0010103005307,0.0108004747379,0.00297329133859,0.00525243325214,0.00147108074894,0.00449926783909,0.00191371790075
+,-0.00193396492782,0.00483186108334,-0.00235366805159,0.00502742523021,0.000308345332661,0.00656542923859,-0.00103074766671,0.00640820077566,0.00269536106962,0.00484082016383,0.0109966420142,-0.00529111079995,0.0142871487012,-0.00652225064515,0.00159993576865,-1.81249147072e-05
-,0.00248199841809,0.000149793495562,0.00148402259366,-0.000816998993176,0.00152503423754,1.6162218301e-05,-0.00415751468829,0.01780157123,0.00386820231314,-0.000725269939979,-0.00058622664737,0.000751653673393,0.00190815818239,0.00386800215426,-0.0023118906466,0.000319240673039
+,-0.00929090321018,-0.00583002858817,-0.00482074239581,-0.00543221976903,-0.00612293324815,-0.0106499723673,-0.0143963909995,0.0184486232015,-0.0102113586409,0.00983471778846,0.00789330588747,0.0171180154187,0.0133820450717,0.0217170885993,-0.00600607945408,-0.00405910588621
-,0.0103995828898,0.00100105795369,0.00944133764631,-0.000970104292916,0.00737575409863,0.00445703674142,0.0065902804677,-0.00112543762654,0.00867282073544,0.00056069019234,-0.0106267394876,0.00857566043443,-0.00923889536088,0.00540174428129,0.0106373566699,0.000535922914417
+,0.0124625884398,-0.000136418831139,0.0119145481866,0.000278331783121,0.00825507822592,-0.00135717054135,0.0323427858365,0.0243885849981,0.00461528345833,0.00932995053226,-0.00511634335398,0.00915580984605,-0.000450721040615,0.0161522254567,0.0101718031918,0.00226125828665
+,0.00376671063473,-0.0044656813361,0.00185194676997,-0.00302369287382,0.00458984118762,-0.00482071478081,0.0045097857635,-0.0123452509995,0.0104751541452,-0.0127776663793,0.0229380088362,-0.00675803281716,0.026107949998,0.00508121620741,-0.00166662034715,-0.00813365779663
+,0.00371820589061,-0.00137727518082,0.00658007862312,-0.0017847257249,0.00295415654769,-0.00320086357344,0.000201690686567,-0.00288436017941,0.0152561087582,0.00985805832839,0.00608391549041,0.00964063437609,0.0181599261266,0.0122491613126,0.00352448852329,-0.000788966359173
-,-0.0328884409105,-0.00660834225411,-0.0344955202658,-0.0108570459008,-0.0324063830636,-0.0055006609469,-0.031445723316,-0.033259025569,-0.0106418690641,-0.00959593847346,-0.0265809177916,-0.0152602538377,-0.0332413143617,-0.00845908064667,-0.0200314617962,-0.0201070001346
-,0.00554568008613,0.0104952479371,0.00719646821465,0.0122191965134,0.00787379086033,0.00512008453463,0.0121565441265,0.0092034843815,0.00249924557075,0.0140519101479,-0.00975718917089,-0.00120051282975,-0.00676345090722,0.0120561673071,-0.000650182062726,-0.000263959792364
-,0.00366362521898,-0.00707293670117,0.00397823814576,-0.00757747946406,0.00141902435437,-0.00694123537518,0.013559094083,-0.0528453048632,-0.00410685234651,-0.00313589649804,-0.011163158719,0.00448651097525,-0.0061329499321,0.0076024686213,-0.000630671658685,-0.00852553096876
+,0.029077736381,0.000390717984239,0.0303847252606,0.00132395460148,0.0251194059923,0.000498316813037,0.0150999394534,0.0116005472169,0.0118137597768,0.00424389219662,0.000856836538347,0.0266641624356,-8.18622999333e-06,0.0264280681799,0.0079650569124,0.0196312193194
+,-0.00633851495444,-0.00126756372621,-0.00688995308105,-0.000953499088988,-0.00638904642486,-0.0020320753707,0.000326684018656,0.000568627548058,0.00628742410154,-0.00109773783995,-0.00441955146117,-0.00805691235485,0.00194570095114,-0.0228450053132,-0.00710755580945,0.0104966025754
+,0.00317811360704,-0.000827722781917,0.00518620894418,0.00192978974036,0.00310698013804,-0.00202525309464,0.0146613568996,-0.00574497833384,0.00672581969856,0.000725624674048,0.00185512931302,0.00199517412819,-0.00795943697548,0.0028320576496,0.0156441085662,-0.00996810940754
-,0.00148168037892,0.0121184894356,0.0011904246535,0.0127552304942,0.000930814980417,0.0100291110221,0.013131211244,0.00857079579708,0.00236276360648,-0.00544113222274,-0.017424514871,-0.00895490022191,-0.0181354267874,-0.00324220621022,0.00126481317133,0.000155367875092
+,-0.0103352051803,-0.00223638478975,-0.011891624311,-0.00374106370365,-0.0105025383936,-0.00294217055511,0.00171594068259,0.00116084294423,-0.0059877770093,0.00914007106833,0.0120582204087,-0.0118307607561,0.0124807893822,-0.0162016136693,-0.00803854947343,0.00879007963586
-,0.00502324794336,-0.00153559956037,0.00389162078489,-0.00300077121337,0.00396290283632,-0.0005095031048,0.00232236375186,-0.000478547378516,-0.00197107258195,-0.00228617969809,-0.00296573503433,-0.00333499691422,0.00112901461726,0.00233777914829,-0.00357852559426,-0.00591225940857
-,0.00259985431042,0.0127371001573,0.00508672982133,0.0141710600574,0.00173050055276,0.0094287542844,-0.00109014901766,0.000963371298449,-0.00355813375139,-0.00548479856424,0.00434194312457,-0.00387397112412,0.000958080932013,-0.00142242573344,-0.000146492180815,0.00383578021653
+,-0.00381312569917,-0.00573947310553,-0.00480233986619,-0.00594002937423,-0.00310237260552,-0.00599982781225,-0.0159957374172,-0.0408275465866,0.00310054372521,-0.0153917007839,0.00283722931039,-0.0141820388228,0.00697759487357,-0.00474028665982,0.0100561395871,-0.0181271252952
+,-0.00131392469581,0.0112512937761,-0.00271254181374,0.00998886913278,0.00174897326366,0.00802130833497,-0.00166804881454,0.0164040649205,0.00376752747765,0.00986875658181,0.0049760424605,0.0191380552592,-0.0051067074874,-0.00206087332785,-0.00591499455579,0.000536301738501
+,0.00656315752063,0.00422900491691,0.006401414895,0.00311065756439,0.00808231544283,0.00392949889975,-0.020735631788,0.00279620589844,-0.0262009547906,-0.00546240944954,0.00619662501425,0.00914953968652,0.00730365802509,0.00566177162874,-0.00377272050513,-0.00275618523615
-,-0.0107610206984,-0.00569221021231,-0.0110173195338,-0.00543959695392,-0.00925720722733,-0.00669531643215,-0.00950888467214,-0.0067633081042,-0.0313906712585,-0.0107008330925,-0.0114178204008,-0.0113641317447,-0.0259835856124,-0.0144064884819,0.00402306397496,-0.00439932131554
+,-0.000707868620255,0.0102474119847,0.00115940482207,0.00913694245039,-0.00124602941853,0.00792355165441,0.00131481850646,0.0146033588573,-0.0054059792777,0.0176212122964,0.00712415771707,0.00482243280316,0.00193408469136,0.00686257126013,-0.00564705351636,0.00494918415884
+,-0.0046332892479,-0.00701887465451,-0.00549834094582,-0.00639189753692,-0.00603363503486,-0.00782064661808,-0.00638935782465,-0.00094575724078,-0.0110470732758,-0.0154679972958,-5.95952486772e-05,-0.0110260764851,0.00536022845377,-0.0190724066113,-0.00113748780203,-0.00191102998708
+,-0.00496020430848,0.00233388310124,-0.00642972895393,0.00251313235881,-0.0039336253209,0.00173105367754,0.0104532016828,-0.0144162279612,0.0318635438982,-0.0100596193656,0.00644858346074,0.00368334115741,0.0179915552048,0.0124452190992,0.0162142199496,-0.0109874340182
-,-0.00357634773295,0.00387792090417,-0.00130757321033,0.00691983884309,-0.0047090334127,0.00178568284868,-0.0070582257744,0.000707611686075,0.0210412007236,0.00697967306986,-0.00138323546723,0.00819028403462,0.00250820377557,0.00240015750337,0.0109151067446,-0.00164592053335
-,-0.0182561672421,-0.00698545819842,-0.0218123707207,-0.00780984689797,-0.0120369192385,-0.00490924183154,-0.0143645495346,-0.00675009441727,-0.0310892676892,-0.0168261536857,-0.0102050679694,-0.0103022608692,-0.00779070078846,-0.023575234674,-0.018088895718,-0.0147822139823
+,0.00110513818593,0.0102344634944,0.00110283704051,0.01033872909,0.00431375515201,0.0065024359142,0.0169983812682,-0.0139912338791,0.0156277485995,-0.0124580321074,-0.00392247305786,0.000125745506059,-0.00567052757329,-0.0127353340852,0.00684887948117,-0.013308835888
+,-0.000212231694765,0.00606334518255,-0.000621837031365,0.005561913017,-0.00413408372708,0.0064231143608,-0.0150694543141,0.0192316678582,-0.00914125385301,0.0124182062704,-0.00454780079993,-0.00500104111737,-0.00805836361213,-0.000879849918457,0.00165313573723,-1.87280846068e-05
-,0.00224179092233,0.00421202401498,0.00163650644606,0.00642922396599,0.000366181482475,0.000688572166734,-0.0113557840094,0.00735230412952,-0.0068612565132,-0.0026718734948,-0.0141310241518,-0.000687111445271,-0.00740343776933,0.0039529727321,-0.00705560470819,-0.000407497968149
-,0.0144997256874,0.00109454764781,0.0143699840419,0.0017635733159,0.0122672466233,-0.000869314542456,0.0109532985952,-0.00506989145535,-0.00226884660206,0.000844952260905,-0.00150931536863,0.0179534963232,-0.000271934968235,0.0165459830109,0.0102479966952,-0.00302777126975
-,-0.0211059679216,0.0108590394626,-0.0179847222041,0.00979975510637,-0.0163745609669,0.0110751611748,-0.0240682718511,3.00484507952e-05,-0.00793760056304,0.0149379289781,-0.0121633775118,0.000964014949749,-0.0148379132073,-0.00546490169011,-0.00990742898935,0.00314509489747
-,-0.00126932927444,0.00603287779633,-0.00109639076932,0.00490608607694,-0.000510336263967,0.00413287669108,-0.00122302881285,0.0171949955314,0.00587920023598,8.53722337235e-05,-0.00624404337761,-0.00379471995541,-0.0117445901809,0.000355312433481,0.000305282417916,0.00551139919089
+,-0.00609323717441,0.0125227022377,-0.00647609785328,0.0132199875456,-0.00818700428234,0.0146259629168,-0.000425422548885,0.0137608733006,0.00528921209446,0.00106045279314,0.00937642979323,-0.00303665693289,0.022112806834,0.00862590893391,-0.00316668887126,-0.00482593146198
-,-0.000346873427656,0.0127499143479,0.000276790172924,0.010198868458,-0.000625208841685,0.0137016755806,-0.0146530198077,0.0482570462206,-0.0121216841546,0.00184439726239,-0.00948155566145,-0.00179512243328,-0.0103122140185,0.00640136920537,0.00413583286792,-0.00894639256757
+,-0.00960306502341,0.0127268359758,-0.0095780445897,0.0131893646496,-0.0121270559721,0.0138212588759,-0.015955210428,-0.00423504784086,-0.0240515844008,-0.000934659924169,-0.0140984381668,-0.0107010645968,-0.0332225809553,-0.02717645007,-0.0165064811417,-0.00579338548774
-,-0.00428785287734,0.000350519240533,-0.00776843238725,0.00194936750579,-0.00589350994148,-0.00228352604936,-0.0149882648437,0.00683150683425,-0.00755156816957,-0.00253040691929,-0.00442051466668,-0.0179313792659,0.00473216146276,-0.0191703481428,-0.0100366494071,0.00327320555472
+,-0.0154266457084,-0.0328884409105,-0.013747927322,-0.0344955202658,-0.01338638173,-0.0324063830636,0.0158996461922,-0.031445723316,0.0251011990271,-0.0106418690641,0.050322670625,-0.0265809177916,0.0516300310259,-0.0332413143617,0.0251503555544,-0.0200314617962
+,-0.00453806841016,0.000288113211924,-0.00461049597242,0.00013021952028,-0.00415879551701,0.0012974356537,0.00180142634972,0.00569357045947,0.0037138609254,0.00863677945588,-0.00506582294759,0.00289789141237,-0.00622948247909,0.00576155112561,0.00616309986859,0.00191923219308
+,-0.000580096970898,0.0165109057805,-0.000262973057712,0.0163949285626,0.000686946754166,0.0182701997734,0.000705976531012,0.0172624728219,-0.00335093321595,-0.0110822801706,0.00332035851413,0.0141627374824,0.00687873436246,0.0166322522027,0.0113729901723,0.019939929859
+,-0.0213684988013,0.00201632073262,-0.0254802466152,0.00270085557618,-0.0164233948997,0.00379851687914,-0.0148970627468,-0.00662459109514,-0.0276761715312,-0.00692441368807,0.00824491912975,-0.0114409397347,0.0189312796781,-0.0202700203031,-0.0173896754506,-0.00285376903488
-,-0.00366975441094,-0.0170804355837,-0.00545981811442,-0.0170253597221,-0.00562269655144,-0.013954093509,-0.00685280470144,-0.0197718894896,-0.00443319092669,-0.00431065602174,0.0075742687641,-0.00307497419078,0.000957051729824,-0.0115842432982,-0.000358661824934,-0.01058895032
-,0.00190904511827,-0.00117957912445,0.00227874819006,-0.00122487454381,0.000338832276011,-0.00126826486052,0.00443530416749,-0.0140440283236,-0.00132718586167,0.0010206714336,-0.00205898638131,0.00336469233134,0.00182208632827,0.00104683946327,-0.00871334009829,-0.00325485206444
+,-0.00620725495771,-0.00994018254082,-0.00605036763591,-0.00961648699515,-0.00958752538577,-0.00813985236703,-0.00576915384339,-0.0199662476054,0.00379073583722,-0.000844768721978,0.0091500418683,-0.00579955194206,0.0105572297684,-0.004058217822,-0.00148600063452,-0.00325279835405
+,0.0052378050365,0.0101500460299,0.00564163379351,0.00861948314162,0.00585304952613,0.00979085580945,0.0254409840669,-0.0141195001681,0.00488646716931,-0.0131517881278,0.00971989864353,0.0116331304156,0.0111330672551,0.0206086252061,0.0142591795854,-0.00598501454038
+,0.00774901483335,0.000452093030956,0.0102507293327,-0.00161618772303,0.0041100780925,0.00164198943046,0.0116160894425,-0.00281931325677,0.0170521716129,-0.00266827771773,0.00429653497175,0.0047261175087,0.00888515248059,0.0113572132219,0.011947187165,0.00201908711982
+,-0.00959603725234,0.0192932234708,-0.0110011794448,0.0203396166885,-0.00616518831309,0.0216096490778,-0.00720542490094,0.0104253289448,-0.00822208125356,0.0192013358751,-0.000289967385274,-0.00477205313132,-0.00870607711355,-0.011959861404,-0.00403644742302,0.0024061333066
+,0.000592087548576,0.00159400117335,-0.000224498346508,0.00431746712872,-0.00255628580138,0.00339121947062,0.00495332159517,-0.0104074503136,0.00849658099109,0.0,-0.00499747952161,0.00326051810807,-0.0105195227791,0.00672653156555,0.00648706250761,0.0085948960041
+,0.0164056629468,-0.000313910762898,0.0191307983566,0.00223184202177,0.0165768191034,0.00464387349459,0.0145260558597,0.00918552689621,0.0200265749411,0.000818582584075,0.00964258714452,0.0135305121608,0.0160396830835,0.027168261372,0.0144147732993,0.00538124197439
+,-0.00280953084345,0.00356419934204,-0.00520026442594,0.00457717792191,-0.00133731105815,0.00150827473278,0.00783820175979,0.00167445495019,-8.72373842062e-05,-0.00651849965735,-0.000756141934681,-0.00248701767233,0.00351909497417,-0.00311643673783,5.52549360356e-05,0.00767818432861
-,0.000549019822991,0.0103626321389,0.00158060506702,0.00757783938001,0.000516324594149,0.0071229259153,-0.00934939810519,0.037038234054,-0.00344273118731,0.00467188945122,-0.010683830005,0.00198758230618,0.00127470393016,-0.010951290647,0.00309202782679,0.00770084402691
-,0.0148127162611,-0.0143870321376,0.0144174631929,-0.0185044917947,0.0135812494314,-0.0128032609881,-0.00399618424646,0.00493782611062,-0.00772580528329,0.00133772967712,-0.00531330760938,0.00736174582234,-0.00446952163797,0.00815278193514,0.00147231903697,0.00215884442313
+,0.00369161404396,-0.00160922411048,0.00495436527111,-0.00268790831571,0.00502467715084,0.00149286929411,0.00260585401215,-0.00309238086186,-0.00162230133958,-0.0026143869276,0.0182769405424,0.00460449968634,0.0156849691107,0.0103720044026,-0.000814833696781,-0.000452386345648
+,0.00474946032089,0.00323081153934,0.00541265178781,0.00204547821444,0.00525277843428,0.00532032571414,0.00111077870348,0.0,-0.0143503370913,0.0144154608304,0.0014908006618,0.0103488954892,0.00199197468493,0.0144780549899,0.000713112129559,-0.00895939636003
+,-0.0111736895962,0.00804161592369,-0.0144184625494,0.00849158427122,-0.0102661850794,0.00594857646502,-0.0150771511667,0.004623282619,-0.00940536962153,-0.00189583177842,-0.00520091768777,-0.00715305425957,-0.00684112849491,-0.00086289271173,-0.0169390222192,0.0113023818706
+,0.00701468819685,0.00789287154385,0.0053561920552,0.00886338931826,0.00454372455828,0.00821222642886,0.0103793028382,-0.00241999222925,0.00335318235273,0.0133401610863,0.000961552697796,0.00818058988233,0.00204403453275,0.00498965051281,0.00257317605015,-0.00150031017011
+,0.00235944422811,0.00808334041971,0.00226467487704,0.00741793224472,0.000605846396564,0.00964842896645,0.00863755737694,0.0208337723569,0.000526990881196,0.00512075916475,-0.00070404112998,-5.86297790936e-05,0.00483348506596,0.00237296570511,0.00223266208704,0.00997986482241
-,0.0323473122979,-0.00567707857818,0.0387385896355,-0.00518459800399,0.0281275738095,-0.00692370754257,0.0127056954923,0.0122177963154,0.017110530964,0.0121634006941,-0.001309814305,0.0307061135694,0.00152146714988,0.0306338899331,0.0179998104005,0.0157401029548
+,-0.00575325353806,-0.0105573895352,-0.00648154973122,-0.00983443990517,-0.00327788186404,-0.00750435469452,0.00483519571249,-0.0205404906694,0.0113616373093,-0.00829323722962,0.00195710025664,-0.0157556871631,0.00185497274539,-0.0202161614438,0.00462132006385,-0.00296195249584
+,0.00472046487954,0.0015487524913,0.00577953905249,-0.000159500422564,0.00222693994834,0.000208991967968,0.00280495770379,-0.00495402357293,0.00695859773956,0.016621038424,0.0101445788887,0.0161674322922,0.013155784898,0.00409611897704,0.00429454330558,0.0151304906743
-,-0.00125268524522,0.00218605046123,-0.00325207019407,0.00245924970211,-0.00292072507158,0.00324267845593,0.00502155598993,-0.000707676665998,0.0104189438021,-0.00272318384222,0.00562551669921,-0.00260299761667,0.00932153584649,-0.00503527528088,0.00183145841448,0.00155595984893
-,-0.00634148976995,0.000448138879965,-0.00509111230564,0.00172088836644,-0.00565794886665,-0.000225729777061,-0.000530885229234,0.0166914368584,0.0071207774295,-0.00257045327693,-0.00131634983043,-0.00274511628745,0.00190931738298,-0.00431803731172,0.000478928176329,0.000239549912432
